CSF-PR / CSF GEL DEPLETED FRACTION / Proteins / 
index,PI,Accession,Other Protein(s),Description,CHROMOSOME,Gene Name,Coverage(%),Non Enzymatic Peptides,#Peptides,#Spectra,NSAF,RANK (NSAF),MW,Confidence,Spectrum Lower Range,Spectrum Upper Range,Peptide Lower Range,Peptide Upper Range,Validated
1453.00,RELATED AND UNRELATED PROTEINS,P01891,P01892,P10314,P10316,P10321,P16188,P16189,P16190,P18463,P30453,P30459,P30460,P30462,P30466,P30479,P30480,P30492,P30493,P30499,P30504,P30505,P30508,P30510,P30512,Q07000,Q29865,Q29940,Q29960,Q29963,Q9TNN7, HLA class I histocompatibility antigen, A-68 alpha chain (1A68_HUMAN),6,HLA-A,3.29,false,1.00,2.00,0.00,1544.00,40.88,100.00,,,,,true
1454.00,SINGLE PROTEIN,P19256,, Lymphocyte function-associated antigen 3 (LFA3_HUMAN),1,CD58,4.00,false,1.00,2.00,0.01,1006.00,28.13,100.00,,,,,true
1455.00,SINGLE PROTEIN,O75629,, Protein CREG1 (CREG1_HUMAN),1,CREG1,9.55,false,1.00,2.00,0.01,820.00,24.06,100.00,,,,,true
1456.00,RELATED PROTEINS,P01743,P01760, Ig heavy chain V-I region HG3 (HV102_HUMAN),,,9.40,false,1.00,2.00,0.01,985.00,12.94,100.00,,,,,true
1457.00,SINGLE PROTEIN,Q07812,, Apoptosis regulator BAX (BAX_HUMAN),19,BAX,6.77,false,1.00,1.00,0.00,1418.00,21.17,100.00,,,,,true
1458.00,SINGLE PROTEIN,P09467,, Fructose-1,6-bisphosphatase 1 (F16P1_HUMAN),9,FBP1,4.73,false,1.00,1.00,0.00,1549.00,36.82,100.00,,,,,true
1459.00,SINGLE PROTEIN,Q68D85,, Natural cytotoxicity triggering receptor 3 ligand 1 (NR3L1_HUMAN),11,NCR3LG1,3.96,false,1.00,3.00,0.00,1335.00,50.79,100.00,,,,,true
1460.00,SINGLE PROTEIN,Q8NHG7,, Small VCP/p97-interacting protein (SVIP_HUMAN),11,SVIP,14.29,false,1.00,3.00,0.02,628.00,8.44,100.00,,,,,true
1461.00,SINGLE PROTEIN,Q04771,, Activin receptor type-1 (ACVR1_HUMAN),2,ACVR1,1.96,false,1.00,1.00,0.00,1520.00,57.12,100.00,,,,,true
1462.00,SINGLE PROTEIN,Q9BXN2,, C-type lectin domain family 7 member A (CLC7A_HUMAN),12,CLEC7A,4.86,false,1.00,3.00,0.01,873.00,27.61,100.00,,,,,true
1463.00,SINGLE PROTEIN,Q53RT3,, Retroviral-like aspartic protease 1 (APRV1_HUMAN),2,ASPRV1,3.79,false,1.00,2.00,0.01,1064.00,36.97,100.00,,,,,true
1464.00,SINGLE PROTEIN,P27482,, Calmodulin-like protein 3 (CALL3_HUMAN),10,CALML3,11.41,false,1.00,4.00,0.01,1106.00,16.88,100.00,,,,,true
1465.00,SINGLE PROTEIN,P55957,, BH3-interacting domain death agonist (BID_HUMAN),22,BID,7.69,false,1.00,1.00,0.01,1151.00,21.98,100.00,,,,,true
1466.00,SINGLE PROTEIN,P28300,, Protein-lysine 6-oxidase (LYOX_HUMAN),5,LOX,1.68,false,1.00,3.00,0.01,907.00,46.91,100.00,,,,,true
1467.00,RELATED PROTEINS,P61077,P62837, Ubiquitin-conjugating enzyme E2 D3 (UB2D3_HUMAN),4,UBE2D3,7.48,false,1.00,1.00,0.00,1258.00,16.68,100.00,,,,,true
1468.00,SINGLE PROTEIN,Q07699,, Sodium channel subunit beta-1 (SCN1B_HUMAN),19,SCN1B,7.80,false,1.00,6.00,0.04,425.00,24.69,100.00,,,,,true
1469.00,SINGLE PROTEIN,Q9NQW7,, Xaa-Pro aminopeptidase 1 (XPP1_HUMAN),10,XPNPEP1,2.57,false,1.00,1.00,0.00,1560.00,69.87,100.00,,,,,true
1470.00,SINGLE PROTEIN,Q4G148,, Glucoside xylosyltransferase 1 (GXLT1_HUMAN),12,GXYLT1,2.73,false,1.00,2.00,0.00,1350.00,50.53,100.00,,,,,true
1471.00,SINGLE PROTEIN,Q5SGD2,, Protein phosphatase 1L (PPM1L_HUMAN),3,PPM1L,2.50,false,1.00,1.00,0.00,1519.00,41.03,100.00,,,,,true
1472.00,RELATED PROTEINS,P11055,P12882,Q9UKX2,Q9Y623, Myosin-3 (MYH3_HUMAN),17,MYH3,0.62,false,1.00,1.00,0.00,1602.00,223.77,100.00,,,,,true
1473.00,SINGLE PROTEIN,Q8NC67,, Neuropilin and tolloid-like protein 2 (NETO2_HUMAN),16,NETO2,2.29,false,1.00,3.00,0.00,1400.00,59.35,100.00,,,,,true
1474.00,SINGLE PROTEIN,Q9HCL0,, Protocadherin-18 (PCD18_HUMAN),4,PCDH18,0.97,false,1.00,3.00,0.00,1395.00,126.07,100.00,,,,,true
1475.00,SINGLE PROTEIN,Q13501,, Sequestosome-1 (SQSTM_HUMAN),5,SQSTM1,3.41,false,1.00,3.00,0.00,1218.00,47.66,100.00,,,,,true
1476.00,SINGLE PROTEIN,P19883,, Follistatin (FST_HUMAN),5,FST,3.78,false,1.00,1.00,0.00,1556.00,37.98,100.00,,,,,true
1477.00,SINGLE PROTEIN,Q6ZRH9,,Uncharacterized protein FLJ46347 (YB011_HUMAN),,,1.55,false,1.00,3.00,0.00,1380.00,53.58,100.00,,,,,true
1478.00,SINGLE PROTEIN,P25686,, DnaJ homolog subfamily B member 2 (DNJB2_HUMAN),2,DNAJB2,3.70,false,1.00,4.00,0.01,863.00,35.56,100.00,,,,,true
1479.00,SINGLE PROTEIN,Q8N612,, FTS and Hook-interacting protein (F16A2_HUMAN),11,FAM160A2,2.98,false,1.00,83.00,0.11,144.00,105.50,100.00,,,,,true
1480.00,SINGLE PROTEIN,Q15274,, Nicotinate-nucleotide pyrophosphorylase [carboxylating] (NADC_HUMAN),16,QPRT,5.39,false,1.00,3.00,0.01,852.00,30.83,100.00,,,,,true
1481.00,SINGLE PROTEIN,Q9UIK5,, Tomoregulin-2 (TEFF2_HUMAN),2,TMEFF2,3.21,false,1.00,2.00,0.00,1324.00,41.40,100.00,,,,,true
1482.00,SINGLE PROTEIN,O14737,, Programmed cell death protein 5 (PDCD5_HUMAN),19,PDCD5,10.40,false,1.00,2.00,0.01,1051.00,14.28,100.00,,,,,true
1483.00,SINGLE PROTEIN,Q99731,, C-C motif chemokine 19 (CCL19_HUMAN),9,CCL19,10.20,false,1.00,2.00,0.04,416.00,10.99,100.00,,,,,true
1484.00,SINGLE PROTEIN,Q96BY9,, Store-operated calcium entry-associated regulatory factor (SARAF_HUMAN),8,TMEM66,5.31,false,1.00,1.00,0.00,1388.00,36.95,100.00,,,,,true
1485.00,SINGLE PROTEIN,Q7Z6M3,, Allergin-1 (MILR1_HUMAN),,MILR1,2.92,false,1.00,1.00,0.00,1575.00,38.71,100.00,,,,,true
1486.00,RELATED AND UNRELATED PROTEINS,O60814,P06899,P23527,P33778,P57053,P58876,P62807,Q16778,Q5QNW6,Q8N257,Q93079,Q99877,Q99879,Q99880, Histone H2B type 1-K (H2B1K_HUMAN),6,HIST1H2BK,11.90,false,1.00,1.00,0.00,1538.00,13.88,100.00,,,,,true
1487.00,SINGLE PROTEIN,Q8NBK3,, Sulfatase-modifying factor 1 (SUMF1_HUMAN),3,SUMF1,4.55,false,1.00,1.00,0.00,1497.00,40.53,100.00,,,,,true
1488.00,SINGLE PROTEIN,Q6UWY5,, Olfactomedin-like protein 1 (OLFL1_HUMAN),11,OLFML1,5.72,false,1.00,3.00,0.00,1341.00,45.92,100.00,,,,,true
1489.00,SINGLE PROTEIN,Q16623,, Syntaxin-1A (STX1A_HUMAN),7,STX1A,4.86,false,1.00,1.00,0.00,1488.00,33.00,100.00,,,,,true
1490.00,SINGLE PROTEIN,Q9P2B2,, Prostaglandin F2 receptor negative regulator (FPRP_HUMAN),1,PTGFRN,1.59,false,1.00,1.00,0.00,1588.00,98.49,100.00,,,,,true
1491.00,SINGLE PROTEIN,Q13126,, S-methyl-5'-thioadenosine phosphorylase (MTAP_HUMAN),9,MTAP,6.36,false,1.00,2.00,0.00,1361.00,31.22,100.00,,,,,true
1492.00,SINGLE PROTEIN,P58546,, Myotrophin (MTPN_HUMAN),7,MTPN,14.41,false,1.00,4.00,0.02,552.00,12.89,100.00,,,,,true
1493.00,SINGLE PROTEIN,Q8TE57,, A disintegrin and metalloproteinase with thrombospondin motifs 16 (ATS16_HUMAN),5,ADAMTS16,1.14,false,1.00,3.00,0.00,1517.00,136.11,100.00,,,,,true
1494.00,RELATED PROTEINS,O43707,P12814, Alpha-actinin-4 (ACTN4_HUMAN),19,ACTN4,1.10,false,1.00,1.00,0.00,1585.00,104.79,100.00,,,,,true
1495.00,SINGLE PROTEIN,P20382,, Pro-MCH (MCH_HUMAN),12,PMCH,7.27,false,1.00,1.00,0.00,1299.00,18.67,100.00,,,,,true
1496.00,SINGLE PROTEIN,P00325,, Alcohol dehydrogenase 1B (ADH1B_HUMAN),4,ADH1B,3.73,false,1.00,4.00,0.00,1217.00,39.83,100.00,,,,,true
1497.00,SINGLE PROTEIN,Q16651,, Prostasin (PRSS8_HUMAN),16,PRSS8,4.08,false,1.00,6.00,0.04,421.00,36.41,100.00,,,,,true
1498.00,SINGLE PROTEIN,O94811,, Tubulin polymerization-promoting protein (TPPP_HUMAN),5,TPPP,6.39,false,1.00,1.00,0.00,1433.00,23.68,100.00,,,,,true
1499.00,SINGLE PROTEIN,Q16663,, C-C motif chemokine 15 (CCL15_HUMAN),17,CCL15,16.81,false,1.00,2.00,0.04,368.00,12.24,100.00,,,,,true
1500.00,UNRELATED PROTEINS,P50502,Q8IZP2, Hsc70-interacting protein (F10A1_HUMAN),22,ST13,3.79,false,1.00,1.00,0.00,1396.00,41.31,100.00,,,,,true
1501.00,SINGLE PROTEIN,O43752,, Syntaxin-6 (STX6_HUMAN),1,STX6,5.10,false,1.00,4.00,0.00,1261.00,29.16,100.00,,,,,true
1502.00,SINGLE PROTEIN,Q02413,, Desmoglein-1 (DSG1_HUMAN),18,DSG1,1.81,false,1.00,2.00,0.00,1542.00,113.68,100.00,,,,,true
1503.00,SINGLE PROTEIN,Q08188,, Protein-glutamine gamma-glutamyltransferase E (TGM3_HUMAN),20,TGM3,2.60,false,1.00,1.00,0.00,1586.00,76.58,100.00,,,,,true
1504.00,SINGLE PROTEIN,P09529,, Inhibin beta B chain (INHBB_HUMAN),2,INHBB,4.18,false,1.00,1.00,0.00,1242.00,45.09,100.00,,,,,true
1505.00,SINGLE PROTEIN,Q6UXH1,, Cysteine-rich with EGF-like domain protein 2 (CREL2_HUMAN),22,CRELD2,3.40,false,1.00,2.00,0.01,1003.00,38.17,100.00,,,,,true
1506.00,SINGLE PROTEIN,Q6UXI9,, Nephronectin (NPNT_HUMAN),4,NPNT,2.48,false,1.00,3.00,0.00,1518.00,61.87,100.00,,,,,true
1507.00,RELATED PROTEINS,O60330,Q9Y5G5,Q9Y5G8,Q9Y5G9, Protocadherin gamma-A12 (PCDGC_HUMAN),5,PCDHGA12,0.97,false,1.00,1.00,0.00,1563.00,100.89,100.00,,,,,true
1508.00,SINGLE PROTEIN,Q15746,, Myosin light chain kinase, smooth muscle (MYLK_HUMAN),3,MYLK,0.57,false,1.00,2.00,0.00,1600.00,210.58,100.00,,,,,true
1509.00,SINGLE PROTEIN,P14923,, Junction plakoglobin (PLAK_HUMAN),17,JUP,1.88,false,1.00,5.00,0.00,1496.00,81.69,100.00,,,,,true
1510.00,RELATED PROTEINS,Q9UN73,Q9Y5H6, Protocadherin alpha-6 (PCDA6_HUMAN),5,PCDHA6,1.26,false,1.00,1.00,0.00,1592.00,102.65,100.00,,,,,true
1511.00,SINGLE PROTEIN,P42126,, Enoyl-CoA delta isomerase 1, mitochondrial (ECI1_HUMAN),16,ECI1,4.97,false,1.00,1.00,0.00,1392.00,32.80,100.00,,,,,true
1512.00,SINGLE PROTEIN,P01613,, Ig kappa chain V-I region Ni (KV121_HUMAN),,,16.07,false,1.00,1.00,0.01,755.00,12.24,100.00,,,,,true
1513.00,SINGLE PROTEIN,P01611,, Ig kappa chain V-I region Wes (KV119_HUMAN),,,16.67,false,1.00,2.00,0.02,702.00,11.60,100.00,,,,,true
1514.00,SINGLE PROTEIN,Q5R3F8,, Protein phosphatase 1 regulatory subunit 29 (PPR29_HUMAN),22,ELFN2,3.17,false,1.00,4.00,0.00,1415.00,89.63,100.00,,,,,true
1515.00,RELATED PROTEINS,P01765,P01774,P01776,P01779, Ig heavy chain V-III region TIL (HV304_HUMAN),,,16.52,false,1.00,2.00,0.01,1104.00,12.35,100.00,,,,,true
1516.00,SINGLE PROTEIN,Q13591,, Semaphorin-5A (SEM5A_HUMAN),5,SEMA5A,1.02,false,1.00,1.00,0.00,1555.00,120.54,100.00,,,,,true
1517.00,SINGLE PROTEIN,P52566,, Rho GDP-dissociation inhibitor 2 (GDIR2_HUMAN),12,ARHGDIB,6.47,false,1.00,2.00,0.00,1372.00,22.97,100.00,,,,,true
1518.00,SINGLE PROTEIN,O95450,, A disintegrin and metalloproteinase with thrombospondin motifs 2 (ATS2_HUMAN),5,ADAMTS2,1.16,false,1.00,1.00,0.00,1604.00,134.67,100.00,,,,,true
1519.00,SINGLE PROTEIN,Q9Y2Z0,, Protein SGT1 homolog (SGT1_HUMAN),13,SUGT1,2.74,false,1.00,3.00,0.01,1050.00,41.00,100.00,,,,,true
1520.00,SINGLE PROTEIN,O95467,, Neuroendocrine secretory protein 55 (GNAS3_HUMAN),20,GNAS,4.49,false,1.00,2.00,0.01,1097.00,28.01,100.00,,,,,true
1521.00,SINGLE PROTEIN,P19957,, Elafin (ELAF_HUMAN),20,PI3,13.68,false,1.00,2.00,0.01,948.00,12.26,100.00,,,,,true
1522.00,SINGLE PROTEIN,P84157,, Matrix-remodeling-associated protein 7 (MXRA7_HUMAN),17,MXRA7,14.22,false,1.00,3.00,0.01,932.00,21.45,100.00,,,,,true
1523.00,SINGLE PROTEIN,Q96NZ9,, Proline-rich acidic protein 1 (PRAP1_HUMAN),10,PRAP1,13.91,false,1.00,5.00,0.04,394.00,17.20,100.00,,,,,true
1524.00,SINGLE PROTEIN,Q8WUA8,, Tsukushin (TSK_HUMAN),11,TSKU,4.25,false,1.00,2.00,0.01,907.00,37.78,100.00,,,,,true
1525.00,SINGLE PROTEIN,P51674,, Neuronal membrane glycoprotein M6-a (GPM6A_HUMAN),4,GPM6A,5.04,false,1.00,6.00,0.01,798.00,31.19,100.00,,,,,true
1526.00,SINGLE PROTEIN,Q96NY7,, Chloride intracellular channel protein 6 (CLIC6_HUMAN),21,CLIC6,1.85,false,1.00,5.00,0.00,1463.00,72.97,100.00,,,,,true
1527.00,SINGLE PROTEIN,Q8N128,, Protein FAM177A1 (F177A_HUMAN),14,FAM177A1,12.21,false,1.00,1.00,0.00,1440.00,23.74,100.00,,,,,true
1528.00,SINGLE PROTEIN,P51688,, N-sulphoglucosamine sulphohydrolase (SPHM_HUMAN),17,SGSH,2.39,false,1.00,1.00,0.00,1502.00,56.66,100.00,,,,,true
1529.00,SINGLE PROTEIN,P0C7U0,, Protein ELFN1 (ELFN1_HUMAN),7,ELFN1,1.74,false,1.00,2.00,0.00,1537.00,88.00,100.00,,,,,true
1530.00,SINGLE PROTEIN,P49767,, Vascular endothelial growth factor C (VEGFC_HUMAN),4,VEGFC,3.34,false,1.00,1.00,0.00,1498.00,46.85,100.00,,,,,true
1531.00,SINGLE PROTEIN,Q9Y6Y9,, Lymphocyte antigen 96 (LY96_HUMAN),8,LY96,6.25,false,1.00,1.00,0.00,1286.00,18.53,100.00,,,,,true
1532.00,SINGLE PROTEIN,Q15165,, Serum paraoxonase/arylesterase 2 (PON2_HUMAN),7,PON2,4.52,false,1.00,3.00,0.00,1188.00,39.37,100.00,,,,,true
1533.00,SINGLE PROTEIN,Q9UM21,, Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A (MGT4A_HUMAN),2,MGAT4A,2.62,false,1.00,1.00,0.00,1558.00,61.51,100.00,,,,,true
1534.00,SINGLE PROTEIN,P25787,, Proteasome subunit alpha type-2 (PSA2_HUMAN),7,PSMA2,8.12,false,1.00,1.00,0.00,1339.00,25.88,100.00,,,,,true
1535.00,RELATED PROTEINS,P68363,Q71U36,Q9BQE3, Tubulin alpha-1B chain (TBA1B_HUMAN),12,TUBA1B,3.33,false,1.00,3.00,0.01,931.00,50.12,100.00,,,,,true
1536.00,SINGLE PROTEIN,Q96AQ6,, Pre-B-cell leukemia transcription factor-interacting protein 1 (PBIP1_HUMAN),1,PBXIP1,2.19,false,1.00,3.00,0.00,1487.00,80.59,100.00,,,,,true
1537.00,SINGLE PROTEIN,P61457,, Pterin-4-alpha-carbinolamine dehydratase (PHS_HUMAN),10,PCBD1,9.62,false,1.00,2.00,0.01,1068.00,11.99,100.00,,,,,true
1538.00,SINGLE PROTEIN,Q9H9S5,, Fukutin-related protein (FKRP_HUMAN),19,FKRP,2.63,false,1.00,4.00,0.00,1213.00,54.53,100.00,,,,,true
1539.00,SINGLE PROTEIN,P58215,, Lysyl oxidase homolog 3 (LOXL3_HUMAN),2,LOXL3,1.59,false,1.00,2.00,0.00,1534.00,83.11,100.00,,,,,true
1540.00,SINGLE PROTEIN,Q86TY3,, Uncharacterized protein C14orf37 (CN037_HUMAN),14,C14ORF37,1.29,false,1.00,2.00,0.00,1367.00,84.12,100.00,,,,,true
1541.00,SINGLE PROTEIN,Q15198,, Platelet-derived growth factor receptor-like protein (PGFRL_HUMAN),8,PDGFRL,5.33,false,1.00,4.00,0.00,1278.00,41.83,100.00,,,,,true
1542.00,SINGLE PROTEIN,Q00973,, Beta-1,4 N-acetylgalactosaminyltransferase 1 (B4GN1_HUMAN),12,B4GALNT1,2.06,false,1.00,4.00,0.00,1165.00,58.85,100.00,,,,,true
1543.00,SINGLE PROTEIN,Q8N4P3,, Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 (MESH1_HUMAN),15,HDDC3,8.94,true,1.00,1.00,0.01,1014.00,20.32,100.00,,,,,true
1544.00,SINGLE PROTEIN,Q969E1,, Liver-expressed antimicrobial peptide 2 (LEAP2_HUMAN),5,LEAP2,15.58,false,1.00,1.00,0.01,1063.00,8.81,100.00,,,,,true
1545.00,SINGLE PROTEIN,Q96FV2,, Secernin-2 (SCRN2_HUMAN),17,SCRN2,4.47,false,1.00,1.00,0.00,1409.00,46.57,100.00,,,,,true
1546.00,SINGLE PROTEIN,Q9UQP3,, Tenascin-N (TENN_HUMAN),1,TNN,1.15,false,1.00,1.00,0.00,1589.00,143.94,100.00,,,,,true
1547.00,SINGLE PROTEIN,P20036,, HLA class II histocompatibility antigen, DP alpha 1 chain (DPA1_HUMAN),6,HLA-DPA1,4.62,false,1.00,3.00,0.02,676.00,29.36,100.00,,,,,true
1548.00,SINGLE PROTEIN,P12429,, Annexin A3 (ANXA3_HUMAN),4,ANXA3,4.95,false,1.00,3.00,0.01,1116.00,36.35,100.00,,,,,true
1549.00,SINGLE PROTEIN,P60981,, Destrin (DEST_HUMAN),20,DSTN,7.27,true,1.00,4.00,0.00,1200.00,18.49,100.00,,,,,true
1550.00,SINGLE PROTEIN,P13726,, Tissue factor (TF_HUMAN),1,F3,5.76,false,1.00,2.00,0.00,1222.00,33.05,100.00,,,,,true
1551.00,SINGLE PROTEIN,P31153,, S-adenosylmethionine synthase isoform type-2 (METK2_HUMAN),2,MAT2A,3.80,false,1.00,1.00,0.00,1434.00,43.63,100.00,,,,,true
1552.00,SINGLE PROTEIN,Q969Z4,, Tumor necrosis factor receptor superfamily member 19L (TR19L_HUMAN),11,RELT,2.56,false,1.00,2.00,0.00,1414.00,46.06,100.00,,,,,true
1553.00,SINGLE PROTEIN,Q9UIB8,, SLAM family member 5 (SLAF5_HUMAN),1,CD84,6.38,false,1.00,4.00,0.00,1181.00,38.76,100.00,,,,,true
1554.00,SINGLE PROTEIN,P24855,, Deoxyribonuclease-1 (DNAS1_HUMAN),16,DNASE1,8.16,false,1.00,1.00,0.01,1128.00,31.41,100.00,,,,,true
1555.00,SINGLE PROTEIN,Q96SM3,, Probable carboxypeptidase X1 (CPXM1_HUMAN),20,CPXM1,2.18,false,1.00,1.00,0.00,1567.00,81.62,100.00,,,,,true
1556.00,SINGLE PROTEIN,P01772,, Ig heavy chain V-III region KOL (HV311_HUMAN),,,12.70,false,1.00,6.00,0.02,573.00,13.71,100.00,,,,,true
1557.00,SINGLE PROTEIN,Q9NYX4,, Neuron-specific vesicular protein calcyon (CALY_HUMAN),10,CALY,5.99,false,1.00,5.00,0.02,587.00,23.42,100.00,,,,,true
1558.00,SINGLE PROTEIN,P04844,, Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (RPN2_HUMAN),20,RPN2,2.69,false,1.00,3.00,0.00,1255.00,69.24,100.00,,,,,true
1559.00,SINGLE PROTEIN,P02655,, Apolipoprotein C-II (APOC2_HUMAN),19,APOC2,20.79,false,1.00,7.00,0.04,417.00,11.28,100.00,,,,,true
1560.00,SINGLE PROTEIN,Q15257,, Serine/threonine-protein phosphatase 2A activator (PTPA_HUMAN),9,PPP2R4,3.63,false,1.00,1.00,0.00,1429.00,40.64,100.00,,,,,true
1561.00,SINGLE PROTEIN,Q13873,, Bone morphogenetic protein receptor type-2 (BMPR2_HUMAN),2,BMPR2,1.73,false,1.00,3.00,0.00,1459.00,115.13,100.00,,,,,true
1562.00,SINGLE PROTEIN,Q9BVH7,, Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 (SIA7E_HUMAN),1,ST6GALNAC5,3.87,false,1.00,1.00,0.00,1406.00,38.42,100.00,,,,,true
1563.00,SINGLE PROTEIN,Q9Y3B8,, Oligoribonuclease, mitochondrial (ORN_HUMAN),11,REXO2,4.22,false,1.00,1.00,0.00,1479.00,26.82,100.00,,,,,true
1564.00,SINGLE PROTEIN,P35916,, Vascular endothelial growth factor receptor 3 (VGFR3_HUMAN),5,FLT4,1.25,false,1.00,2.00,0.00,1528.00,152.66,100.00,,,,,true
1565.00,SINGLE PROTEIN,O43813,, LanC-like protein 1 (LANC1_HUMAN),2,LANCL1,3.01,false,1.00,1.00,0.00,1543.00,45.25,100.00,,,,,true
1566.00,SINGLE PROTEIN,Q71H61,, Immunoglobulin-like domain-containing receptor 2 (ILDR2_HUMAN),1,ILDR2,1.72,false,1.00,1.00,0.00,1578.00,71.15,100.00,,,,,true
1567.00,SINGLE PROTEIN,P51149,, Ras-related protein Rab-7a (RAB7A_HUMAN),3,RAB7A,6.28,false,1.00,1.00,0.00,1172.00,23.47,100.00,,,,,true
1568.00,SINGLE PROTEIN,P01717,, Ig lambda chain V-IV region Hil (LV403_HUMAN),,,17.76,false,1.00,3.00,0.05,342.00,11.51,100.00,,,,,true
1569.00,SINGLE PROTEIN,Q9P0S2,, Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial (COX16_HUMAN),14,COX16,13.21,false,1.00,2.00,0.01,1130.00,12.29,100.00,,,,,true
1570.00,SINGLE PROTEIN,O95407,, Tumor necrosis factor receptor superfamily member 6B (TNF6B_HUMAN),20,TNFRSF6B,5.33,false,1.00,1.00,0.00,1183.00,32.66,100.00,,,,,true
1571.00,SINGLE PROTEIN,P51161,, Gastrotropin (FABP6_HUMAN),5,FABP6,8.59,false,1.00,1.00,0.00,1231.00,14.36,100.00,,,,,true
1572.00,SINGLE PROTEIN,P84090,, Enhancer of rudimentary homolog (ERH_HUMAN),14,ERH,10.58,true,1.00,1.00,0.01,1038.00,12.25,100.00,,,,,true
1573.00,SINGLE PROTEIN,Q6UWH4,, Protein FAM198B (F198B_HUMAN),4,FAM198B,2.70,false,1.00,6.00,0.01,1005.00,57.52,100.00,,,,,true
1574.00,SINGLE PROTEIN,P47929,, Galectin-7 (LEG7_HUMAN),19,LGALS7,8.09,false,1.00,4.00,0.01,978.00,15.07,100.00,,,,,true
1575.00,SINGLE PROTEIN,Q12791,, Calcium-activated potassium channel subunit alpha-1 (KCMA1_HUMAN),10,KCNMA1,1.94,true,2.00,15.00,0.00,1374.00,137.47,83.67,,,,,true
1576.00,SINGLE PROTEIN,Q9UHB9,, Signal recognition particle subunit SRP68 (SRP68_HUMAN),17,SRP68,0.00,false,0.00,9.00,0.00,1416.00,70.69,83.64,,,,,true
1577.00,SINGLE PROTEIN,Q8WZ42,, Titin (TITIN_HUMAN),2,TTN,0.02,false,1.00,4.00,0.00,1610.00,3813.65,83.63,,,,,true
1578.00,SINGLE PROTEIN,P13646,, Keratin, type I cytoskeletal 13 (K1C13_HUMAN),17,KRT13,21.62,true,14.00,87.00,0.01,865.00,49.56,83.60,,,,,true
1579.00,SINGLE PROTEIN,P17931,, Galectin-3 (LEG3_HUMAN),14,LGALS3,16.80,false,4.00,13.00,0.05,336.00,26.14,83.37,,,,,true
1580.00,SINGLE PROTEIN,Q6UVY6,, DBH-like monooxygenase protein 1 (MOXD1_HUMAN),6,MOXD1,6.69,false,3.00,6.00,0.00,1184.00,69.61,83.29,,,,,true
1581.00,SINGLE PROTEIN,Q96CG8,, Collagen triple helix repeat-containing protein 1 (CTHR1_HUMAN),8,CTHRC1,14.81,false,4.00,8.00,0.00,1171.00,26.21,83.14,,,,,true
1582.00,SINGLE PROTEIN,P11117,, Lysosomal acid phosphatase (PPAL_HUMAN),11,ACP2,1.65,false,1.00,7.00,0.01,1091.00,48.31,83.13,,,,,true
1583.00,SINGLE PROTEIN,O75976,, Carboxypeptidase D (CBPD_HUMAN),17,CPD,0.87,false,1.00,6.00,0.00,1559.00,152.84,83.12,,,,,true
1584.00,SINGLE PROTEIN,Q8IZ69,, tRNA (uracil-5-)-methyltransferase homolog A (TRM2A_HUMAN),22,TRMT2A,0.96,false,1.00,32.00,0.06,269.00,68.68,83.12,,,,,true
1585.00,SINGLE PROTEIN,Q96F45,, Zinc finger protein 503 (ZN503_HUMAN),10,ZNF503,0.00,false,0.00,7.00,0.00,1446.00,62.52,83.11,,,,,true
1586.00,SINGLE PROTEIN,Q9HB71,, Calcyclin-binding protein (CYBP_HUMAN),1,CACYBP,7.89,false,2.00,6.00,0.01,971.00,26.19,82.92,,,,,true
1587.00,SINGLE PROTEIN,A7E2V4,, Zinc finger SWIM domain-containing protein 8 (ZSWM8_HUMAN),10,KIAA0913,1.14,false,1.00,4.00,0.00,1482.00,197.17,82.92,,,,,true
1588.00,SINGLE PROTEIN,O60609,, GDNF family receptor alpha-3 (GFRA3_HUMAN),5,GFRA3,3.25,false,1.00,4.00,0.00,1283.00,44.48,82.83,,,,,true
1589.00,SINGLE PROTEIN,Q02388,, Collagen alpha-1(VII) chain (CO7A1_HUMAN),3,COL7A1,1.02,false,1.00,5.00,0.00,1478.00,295.04,82.82,,,,,true
1590.00,SINGLE PROTEIN,Q15643,, Thyroid receptor-interacting protein 11 (TRIPB_HUMAN),14,TRIP11,0.51,false,1.00,6.00,0.00,1509.00,227.45,82.82,,,,,true
1591.00,SINGLE PROTEIN,P52272,, Heterogeneous nuclear ribonucleoprotein M (HNRPM_HUMAN),19,HNRNPM,0.00,false,0.00,3.00,0.00,1601.00,77.46,82.82,,,,,true
1592.00,SINGLE PROTEIN,Q96DD7,, Protein shisa-4 (SHSA4_HUMAN),1,SHISA4,9.64,true,2.00,5.00,0.03,498.00,21.51,82.79,,,,,true
1593.00,SINGLE PROTEIN,Q8IWT1,, Sodium channel subunit beta-4 (SCN4B_HUMAN),11,SCN4B,3.95,false,1.00,10.00,0.01,744.00,24.95,82.79,,,,,true
1594.00,SINGLE PROTEIN,Q7Z3Y8,, Keratin, type I cytoskeletal 27 (K1C27_HUMAN),17,KRT27,3.92,false,2.00,47.00,0.01,992.00,49.79,82.66,,,,,true
